Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
275_228_70_65_275_13571,-7.3,-6.85,-2.72,-2.45,4.13,0.45,0.27,20304,492.5137904,0.711419355,-9620.672763,4.2906,7.800459679,0.711419355,1.254020089,2.51728992,20304,2.72663015,21992.5,15.81917948
275_47_655_230_756_10246,-6.2,-5.69,-2.87,-2.52,2.82,0.51,0.35,7334,1363.512408,0.900322246,-7917.838848,11.67913,7.056349443,0.032294476,0.900322246,0.90926932,7334,1.173545088,9465.6,15.04983969
47_868_206_161_352_02134,-6.85,-5.85,-2.19,-1.2,3.66,1,0.99,14815,674.9915626,0.982590686,-4834.683944,8.00143,4.841400384,0.982590686,0.982590686,1.8367637,14815,1.8367637,14815,14.08480483
47_47_206_47_47_00100,-6.06,-4.99,-2.67,-1.47,2.32,1.07,1.2,4859.2,2057.951926,1.347603417,-5610.701717,6.38256,5.799750714,0.088837855,0.094927854,0.602443616,4859.2,1.769591336,14273.2,15.70230324
275_70_5_851_47_13502,-6.61,-5.56,-3.27,-2.27,2.29,1.05,1,5343.3,1871.502629,0.695970187,-7650.054822,18.78796,7.677681253,0.695970187,0.695970187,0.662462334,5343.3,0.662462334,5343.3,18.20311359
275_57_47_206_275_13051,-7.43,-6.22,-3.11,-2.56,3.11,1.21,0.55,10593.8,943.9483471,0.544901268,-10585.80633,11.65174,7.422505733,0.544901268,0.544901268,1.313419324,10593.8,1.313419324,10593.8,18.5325369
267_5_70_5_47_13570,-7.08,-5.92,-3.49,-3.27,2.43,1.16,0.22,6957.2,1437.359857,0.596816049,-5284.605542,12.17462,7.852498984,0.596816049,0.596816049,0.862553656,6957.2,0.862553656,6957.2,18.9118876
275_229_47_206_275_13051,-7.18,-5.86,-2.82,-2.23,3.04,1.32,0.59,11455.9,872.9126476,0.660718858,-10143.54735,6.9822,8.20935833,0.660718858,0.660718858,1.420302482,11455.9,1.420302482,11455.9,20.08408292
275_70_122_47_756_13502,-6.16,-5.07,-2.64,-2.39,2.43,1.09,0.25,4639.8,2155.265313,1.22328677,-7917.507038,9.13864,9.026253931,0.018219026,1.22328677,0.575242404,4639.8,1.202444826,9698.7,20.23029817
41_206_6_47_851_13502,-6.97,-5.63,-2.61,-1.89,3.02,1.34,0.72,11190.7,893.5991493,1.05231655,-5388.499725,15.48691,5.355232683,1.05231655,1.05231655,1.387422986,11190.7,1.387422986,11190.7,16.23905191
275_206_70_47_483_13502,-6.53,-5.11,-2.44,-1.93,2.67,1.42,0.51,12979.3,770.4575748,1.254610359,-7294.375411,12.03854,7.20514563,1.254610359,1.254610359,1.609173614,12979.3,1.609173614,12979.3,19.12678203
213_206_47_70_213_13051,-6.34,-5.59,-2.04,-1.22,3.55,0.75,0.82,14540.2,687.7484491,0.992111304,-4527.629075,9.30108,5.791921073,0.992111304,0.992111304,1.802693996,14540.2,1.802693996,14540.2,14.32992182
47_206_47_206_756_01012,-5.73,-5.58,-2.48,-1.91,3.1,0.15,0.57,8656.3,1155.227984,0.118731203,-4675.945843,13.85582,7.342342221,0.041204092,0.041204092,1.073208074,8656.3,1.073208074,8656.3,13.91185174
267_5_70_178_851_13570,-6.96,-5.43,-3.57,-2.28,1.86,1.53,1.29,9382.6,1065.802656,0.710095222,-4184.805969,9.41397,7.356384759,0.003480262,0.710095222,1.163254748,9382.6,1.621807176,13081.2,19.80308832
267_851_851_851_267_10001,-6.68,-5.82,-3.15,-2.34,2.67,0.86,0.81,8581.4,1165.311022,1.685603063,-5009.205928,9.5253,7.447913208,1.685603063,1.685603063,1.063921972,8581.4,1.063921972,8581.4,17.07827299
275_23_5_47_756_13502,-6.85,-5.84,-3.43,-3.12,2.41,1.01,0.31,4327.1,2311.016616,0.234776792,-7477.299813,18.51886,7.587372172,0.099887515,0.234776792,0.536473858,4327.1,1.327429064,10706.8,17.90855798
275_70_5_70_47_13570,-6.71,-5.71,-3.22,-2.41,2.49,1,0.81,10137.8,986.4073073,0.579254518,-7485.191119,9.09876,8.680115162,0.579254518,1.453818583,1.256884444,10137.8,2.256138448,18197.6,19.37071508
275_206_116_47_275_13507,-7.13,-5.99,-3.04,-2.64,2.95,1.14,0.4,10589.1,944.3673211,1.438348311,-10368.15434,8.21949,7.727489338,1.438348311,1.438348311,1.312836618,10589.1,1.312836618,10589.1,18.65464932
275_117_178_673_275_13507,-7.59,-6.64,-2.9,-2.21,3.74,0.95,0.69,18163.5,550.5546838,0.860705713,-9108.459839,10.50627,6.232543027,0.860705713,0.860705713,2.25191073,18163.5,2.25191073,18163.5,15.78765825
275_12_117_47_275_13507,-7.61,-6.35,-3.29,-2.39,3.06,1.26,0.9,11193,893.4155276,1.188316987,-9566.334125,10.51203,6.495937485,1.188316987,1.188316987,1.38770814,11193,1.38770814,11193,17.46940242
278_206_178_47_275_13507,-7.35,-5.83,-2.88,-2.59,2.95,1.52,0.29,11500.2,869.5500948,0.594154379,-7120.783526,20.71349,6.946642867,0.594154379,1.208956528,1.425794796,11500.2,1.554436444,12537.8,19.19632373
47_47_194_88_275_00135,-6.04,-4.89,-2.91,-2.56,1.98,1.15,0.35,3782.4,2643.824027,0.573492811,-7743.387536,8.44564,6.9122739,0.09732148,0.699157358,0.468941952,3782.4,1.594283616,12859.2,17.57464766
278_47_206_597_723_10324,-7.76,-6.33,-3.05,-2.8,3.28,1.43,0.25,12268.7,815.0822826,1.374696228,-5316.374288,8.72318,6.073258285,1.374696228,1.374696228,1.521073426,12268.7,1.521073426,12268.7,17.61072316
275_200_47_200_275_13031,-7.45,-6.12,-2.86,-2.34,3.26,1.33,0.52,11837.3,844.7872403,0.710959567,-9440.255539,9.35814,6.631765817,0.710959567,0.7181648,1.467588454,11837.3,2.11286716,17042,17.95428803
275_129_47_129_275_13031,-6.87,-5.77,-2.74,-2.29,3.03,1.1,0.45,10457.1,956.2880722,0.774879597,-10430.23291,7.55033,6.591916613,0.774879597,0.836919127,1.296471258,10457.1,1.87823501,15149.5,16.92076568
866_866_206_587_275_00123,-7.02,-5.55,-2.52,-2.49,3.03,1.47,0.03,7119.4,1404.612748,0.156990165,-5773.557816,5.79419,4.914664228,0.156990165,0.156990165,0.882663212,7119.4,0.882663212,7119.4,16.18553914
275_206_178_47_235_13507,-7.4,-5.85,-2.68,-2.64,3.17,1.55,0.04,11935.4,837.8437254,1.219407586,-7089.802808,11.67484,6.951502542,1.219407586,1.219407586,1.479750892,11935.4,1.479750892,11935.4,19.3306655
278_79_47_79_278_13031,-7.01,-5.94,-3.46,-2.56,2.48,1.07,0.9,6341.4,1576.938846,0.288470104,-4840.275136,16.46161,6.464765023,0.288470104,1.645872953,0.786206772,6341.4,1.930914112,15574.4,16.61802794
47_117_161_120_81_01352,-6.54,-6.1,-2.16,-1.31,3.94,0.44,0.85,17267,579.1393989,0.782218938,-4656.469933,13.22618,5.067856773,0.782218938,1.506310457,2.14076266,17267,3.096102948,24972.6,12.01383528
275_206_866_206_275_13031,-7.61,-6.1,-3.06,-2.62,3.04,1.51,0.44,8774.4,1139.679066,0.289616188,-9620.422185,12.92056,7.145917698,0.289616188,0.289616188,1.087850112,8774.4,1.087850112,8774.4,19.42817517
275_95_47_95_275_13031,-6.71,-5.78,-3.57,-2.54,2.21,0.93,1.03,4621,2164.033759,0.237391919,-11150.72194,15.66818,7.688046617,0.237391919,1.948139761,0.57291158,4621,1.688520814,13619.3,17.70678669
275_206_178_47_187_13507,-7.12,-5.46,-2.61,-2.12,2.85,1.66,0.49,14033,712.6060001,1.159050382,-7014.433286,17.18851,6.553451037,0.07441251,1.159050382,1.73981134,14033,1.953689238,15758.1,19.25059858
275_12_12_136_47_13350,-6.69,-6.11,-2.32,-2.29,3.79,0.58,0.03,16496,606.2075655,1.434683677,-6788.410736,14.97371,6.216387486,1.434683677,1.434683677,2.04517408,16496,2.04517408,16496,14.19106207
275_47_535_227_275_10231,-6.81,-5.44,-2.6,-2.07,2.84,1.37,0.53,8808.3,1135.292849,0.722665175,-10364.41564,16.91882,6.692168962,0.722665175,0.722665175,1.092053034,8808.3,1.092053034,8808.3,18.20766316
267_5_193_47_756_13502,-6.6,-5.63,-3.26,-3.06,2.37,0.97,0.2,4634.4,2157.776627,0.109061006,-4803.234116,18.09129,7.419403705,0.109061006,0.109061006,0.574572912,4634.4,0.574572912,4634.4,17.5070654
275_70_5_47_121_13502,-6.84,-5.71,-3.27,-2.22,2.44,1.13,1.05,4930.2,2028.315281,0.26058277,-7756.338148,14.48377,7.555696821,0.26058277,0.26058277,0.611246196,4930.2,0.611246196,4930.2,18.37554102
47_482_482_482_47_02220,-5.74,-5.7,-1.61,-1.61,4.09,0.04,0,18805.2,531.7678089,0.964832943,-6861.356885,2.93061,6.001888023,0.964832943,1.652455211,2.331468696,18805.2,2.39609947,19326.5,11.59799631
138_206_70_47_756_13502,-6.49,-5.28,-2.53,-1.82,2.75,1.21,0.71,6921.5,1444.773532,0.107795145,-4555.335632,4.3929,6.420543659,0.107795145,2.242366759,0.85812757,6921.5,1.75921421,14189.5,17.15283512
267_196_47_70_267_13051,-7.11,-5.92,-2.97,-2.47,2.95,1.19,0.5,10258.2,974.8298922,0.908420394,-5877.146198,15.81655,8.069550923,0.908420394,0.976074638,1.271811636,10258.2,2.196342894,17715.3,19.33841812
267_196_70_5_47_13570,-6.92,-5.89,-3.29,-2.63,2.6,1.03,0.66,6890.9,1451.18925,0.512983524,-5828.034353,13.34638,7.75625944,0.512983524,1.340044831,0.854333782,6890.9,2.253944002,18179.9,18.22621575
278_206_6_47_756_13502,-7.06,-5.88,-3.01,-2.36,2.87,1.18,0.65,7274.6,1374.646029,2.145986075,-5324.857419,22.81652,7.984970562,0.09980449,2.145986075,0.901904908,7274.6,1.756833794,14170.3,19.17940097
275_227_70_47_756_13502,-6.29,-5.25,-2.44,-2.14,2.81,1.04,0.3,6944.7,1439.94701,0.966295554,-6921.500392,5.45883,8.503721487,0.057385477,0.966295554,0.861003906,6944.7,1.748118,14100,19.29802099
275_5_70_5_47_13570,-7.04,-5.88,-3.49,-3.2,2.39,1.16,0.29,7128.1,1402.898388,0.685838978,-7857.965645,16.47191,8.32242833,0.685838978,0.685838978,0.883741838,7128.1,0.883741838,7128.1,19.55898031
275_206_47_98_275_13051,-6.9,-5.68,-2.44,-2.13,3.24,1.22,0.31,13420.1,745.1509303,0.736605783,-10854.6623,8.82365,7.286994234,0.736605783,0.736605783,1.663823998,13420.1,1.663823998,13420.1,18.38848756
275_206_5_70_47_13570,-7,-5.88,-3.43,-2.27,2.45,1.12,1.16,9780.2,1022.473978,0.485856339,-7639.642132,17.6999,8.405662325,0.485856339,0.485856339,1.212549196,9780.2,1.212549196,9780.2,19.50339352
257_70_47_65_257_13051,-7.02,-5.82,-1.99,-1.6,3.83,1.2,0.39,17212.3,580.9798807,1.716279961,-3380.893232,7.68741,4.640846773,1.716279961,1.716279961,2.133980954,17212.3,2.133980954,17212.3,14.65964251
275_206_164_5_47_13570,-6.95,-5.78,-3.56,-2.46,2.22,1.17,1.1,4178.3,2393.317857,0.302856308,-7951.499007,24.78317,7.528223797,0.302856308,0.456600725,0.518025634,4178.3,1.789948852,14437.4,18.50791067
275_173_47_173_275_13031,-6.57,-5.77,-3.23,-2.56,2.54,0.8,0.67,8067.2,1239.587465,0.960928201,-11184.66421,2.78692,9.140905287,0.960928201,0.960928201,1.000171456,8067.2,1.000171456,8067.2,19.15422308
47_117_178_156_767_01352,-6.12,-5.7,-2.18,-1.2,3.52,0.42,0.98,16853.1,593.3626454,0.617311559,-3843.837355,9.43141,4.386150857,0.617311559,0.617311559,2.089447338,16853.1,2.089447338,16853.1,10.99002623
278_206_116_47_275_13507,-7.17,-6.07,-3.15,-2.76,2.92,1.1,0.39,10430.9,958.6900459,1.643764145,-7672.326393,7.12459,7.499595533,1.643764145,1.643764145,1.293222982,10430.9,1.293222982,10430.9,18.17063955
275_206_133_47_800_13502,-7.31,-5.74,-2.6,-2,3.14,1.57,0.6,15082.2,663.0332445,0.62723543,-7194.120603,6.16585,6.024738071,0.62723543,0.62723543,1.869891156,15082.2,1.869891156,15082.2,18.13961083
275_206_133_47_27_13507,-6.84,-5.76,-2.25,-1.93,3.51,1.08,0.32,12413.4,805.5810656,0.34794668,-7027.010892,3.43433,5.749551355,0.066184515,0.34794668,1.539013332,12413.4,1.842875914,14864.3,15.67572872
275_206_104_866_140_13502,-6.77,-5.44,-2.43,-2.24,3.01,1.33,0.19,8808.3,1135.292849,0.314822076,-6054.061435,9.44133,6.042815856,0.314822076,0.314822076,1.092053034,8808.3,1.092053034,8808.3,17.14330394
275_173_117_47_188_13507,-6.68,-5.64,-2.8,-2.42,2.84,1.04,0.38,11285.7,886.077071,0.618188341,-7152.613288,9.8482,6.828108106,0.618188341,0.618188341,1.399201086,11285.7,1.399201086,11285.7,16.99070136
47_47_142_194_142_00212,-5.89,-5.06,-2.11,-0.7,2.95,0.83,1.41,12285.8,813.9478097,1.855746571,-5125.86026,4.46746,3.824809545,1.855746571,1.855746571,1.523193484,12285.8,1.523193484,12285.8,11.96160925
275_116_47_116_275_13031,-6.99,-5.85,-2.99,-2.37,2.86,1.14,0.62,10232.8,977.2496286,1.572106184,-10319.70113,11.93466,7.385863958,1.572106184,1.572106184,1.268662544,10232.8,1.268662544,10232.8,18.18423117
275_194_104_47_800_13502,-6.21,-5.52,-2.57,-2.28,2.95,0.69,0.29,10666.2,937.5410174,0.925860966,-7173.759611,15.77023,7.308710843,0.925860966,0.925860966,1.322395476,10666.2,1.322395476,10666.2,16.16324133
275_219_47_219_275_13031,-6.99,-5.62,-2.39,-2.24,3.23,1.37,0.15,13395.2,746.5360726,0.483150869,-10047.69953,8.29989,7.271270012,0.483150869,0.77603846,1.660736896,13395.2,2.075995508,16744.6,19.00508531
129_206_178_47_278_13507,-6.67,-6.06,-2.62,-1.5,3.44,0.61,1.12,12073.9,828.2327997,0.484951986,-4286.795574,11.8697,5.420456695,0.484951986,0.484951986,1.496922122,12073.9,1.496922122,12073.9,13.22271537
47_556_556_556_47_02220,-5.69,-4.87,-2.82,-2.05,2.05,0.82,0.77,5993.4,1668.502019,0.993572442,-6061.767639,4.37123,6.261713117,0.993572442,1.445984312,0.743061732,5993.4,1.56190004,12598,15.27467546
275_194_272_194_275_13031,-6.57,-5.71,-2.76,-2.33,2.95,0.86,0.43,9419.6,1061.616205,0.691203156,-9955.422681,14.20939,8.354066458,0.691203156,0.91257837,1.167842008,9419.6,1.412900876,11396.2,18.32604601
231_70_5_178_47_13570,-6.51,-5.15,-3.26,-1.39,1.89,1.36,1.87,3635.2,2750.880282,0.522754817,-3542.393367,9.78977,6.17792289,0.026711301,0.522754817,0.450692096,3635.2,1.482850392,11960.4,17.45699632
267_100_70_5_47_13570,-6.76,-5.85,-3.26,-2.28,2.59,0.91,0.98,6701.1,1492.29231,0.511623383,-5169.061582,20.65452,7.262406255,0.511623383,0.93399515,0.830802378,6701.1,2.307962088,18615.6,17.03557992
275_70_36_47_756_13502,-6.5,-5.32,-2.59,-2.34,2.73,1.18,0.25,6710.3,1490.246338,1.405035327,-6259.399176,8.60405,8.122938394,0.069688917,1.405035327,0.831942994,6710.3,1.592014782,12840.9,19.36938267
265_206_47_5_265_13051,-7.24,-6.03,-3.43,-2.2,2.6,1.21,1.23,7318.8,1366.344209,0.83193593,-4618.504183,8.72396,4.87819207,0.83193593,0.83193593,0.907384824,7318.8,0.907384824,7318.8,15.02901698
47_70_70_366_70_01121,-6.17,-5.72,-1.57,-1.43,4.15,0.45,0.14,11445.1,873.7363588,0.119926976,-4085.507473,1.66245,6.537102749,4.27E-05,1.544615868,1.418963498,11445.1,2.484336036,20038.2,14.07953699
275_5_70_47_275_13507,-7.29,-6.14,-3.61,-2.99,2.53,1.15,0.62,10299.3,970.9397726,0.69232149,-10480.44284,16.03404,8.42893248,0.69232149,0.783076311,1.276907214,10299.3,1.537277612,12399.4,19.66308653
275_70_5_47_178_13507,-6.85,-5.66,-3.18,-2.24,2.48,1.19,0.94,6182.9,1617.36402,0.486818884,-7039.678936,15.00417,7.26559511,0.486818884,0.486818884,0.766555942,6182.9,0.766555942,6182.9,18.23137097
275_206_47_225_275_13051,-7.38,-5.85,-2.42,-1.97,3.43,1.53,0.45,14899.3,671.1724712,1.100575559,-10305.91604,11.69413,6.737154923,1.100575559,1.100575559,1.847215214,14899.3,1.847215214,14899.3,18.95040883
275_122_178_47_851_13502,-6.31,-4.87,-2.84,-1.81,2.03,1.44,1.03,7396.4,1352.009086,0.104243972,-7833.249717,9.6402,6.821657837,0.104243972,1.016182291,0.917005672,7396.4,1.930021456,15567.2,18.68381934
275_206_178_47_851_13502,-6.4,-4.97,-2.59,-1.83,2.38,1.43,0.76,9345.5,1070.033706,1.009748893,-6986.187724,3.45462,5.42537287,7.69E-05,1.009748893,1.15865509,9345.5,1.563610964,12611.8,16.71858494
278_47_155_47_278_10201,-6.64,-6.15,-3.31,-2.85,2.84,0.49,0.46,7740.6,1291.889518,0.107394045,-5544.322621,15.95892,7.122442928,0.045477183,1.927936932,0.959679588,7740.6,1.737182964,14011.8,15.05575041
275_206_527_5_275_13051,-7.85,-7.06,-3.84,-2.71,3.22,0.79,1.13,10795.7,926.2947285,0.835691774,-11314.50738,9.54454,8.085706226,0.835691774,0.835691774,1.338450886,10795.7,1.338450886,10795.7,17.65866398
275_70_47_206_275_13051,-7.14,-5.85,-2.6,-2.44,3.25,1.29,0.16,12979.3,770.4575748,0.695944922,-10262.10967,11.36132,8.37515439,0.695944922,1.109268083,1.609173614,12979.3,2.031883424,16388.8,20.1847341
47_206_206_438_438_01122,-6.55,-5.92,-1.83,-1.6,4.09,0.63,0.23,18485.8,540.9557606,1.438639791,-5545.524907,13.77216,4.86480627,1.438639791,1.438639791,2.291869484,18485.8,2.291869484,18485.8,12.54268474
278_206_63_6_278_13571,-7.96,-6.88,-3.01,-2.64,3.87,1.08,0.37,17933.2,557.6249638,0.307436801,-5760.615882,7.19251,7.573480887,0.307436801,0.307436801,2.223358136,17933.2,2.223358136,17933.2,18.18727968
275_47_211_47_275_10301,-6.47,-6.05,-3.23,-2.59,2.82,0.42,0.64,8444.4,1184.216759,0.144335968,-10285.19741,13.51069,7.33892422,0.144335968,1.228247013,1.046936712,8444.4,1.67137438,13481,15.05599515
290_70_5_47_756_13502,-6.72,-5.43,-3.3,-3.16,2.13,1.29,0.14,4011.6,2492.770964,0.556966698,-6814.614192,24.87754,8.321881901,0.076920267,0.556966698,0.497358168,4011.6,0.613738194,4950.3,20.11137788
275_70_5_47_459_13502,-7.1,-5.9,-3.54,-2.33,2.36,1.2,1.21,5423.9,1843.691808,0.422873007,-7492.06735,14.49693,7.420800693,0.422873007,0.631931272,0.672455122,5423.9,1.948705242,15717.9,18.48763906
290_70_47_5_290_13051,-7.46,-6.19,-3.73,-2.71,2.46,1.27,1.02,6566.4,1522.904483,0.529663062,-9532.062032,24.23204,7.597371488,0.529663062,0.799858624,0.814102272,6566.4,2.105825096,16985.2,19.02862704
105_70_47_70_105_13031,-6.61,-5.6,-2.07,-1.26,3.53,1.01,0.81,14599,684.9784232,1.073641644,-3637.766893,8.35954,6.245323262,1.073641644,2.813974329,1.80998402,14599,2.999100996,24190.2,16.06055663
290_70_206_47_756_13502,-6.58,-5.45,-2.66,-2.44,2.79,1.13,0.22,7044.1,1419.627774,0.101598117,-6596.26597,10.3127,8.027276587,0.101598117,2.103461172,0.873327518,7044.1,1.780129636,14358.2,19.02490636
275_99_117_47_275_13507,-7.34,-6.24,-3.27,-2.83,2.97,1.1,0.44,10714.9,933.2798253,1.158624767,-9947.159681,12.6018,7.610230386,1.158624767,1.158624767,1.328433302,10714.9,1.328433302,10714.9,18.32298374
275_149_47_149_275_13031,-7.24,-6.05,-3.01,-2.35,3.04,1.19,0.66,10028.3,997.1779863,0.55876147,-10204.79379,11.99458,6.649443534,0.55876147,0.55876147,1.243308634,10028.3,1.243308634,10028.3,17.38293025
278_47_206_215_206_10323,-6.21,-5.84,-2.96,-1.71,2.88,0.37,1.25,9688.4,1032.162173,0.481921936,-4408.966852,8.4627,6.786243028,0.481921936,0.605776594,1.201167832,9688.4,1.681280382,13560.9,14.08220315
275_206_47_165_178_13025,-6.34,-5.33,-2.75,-2.37,2.58,1.01,0.38,7700.5,1298.616973,0.420482537,-6777.603484,5.91898,6.652406379,0.420482537,0.420482537,0.95470799,7700.5,0.95470799,7700.5,16.62111009
275_866_265_206_6_10235,-7.09,-6.75,-2.94,-1.67,3.81,0.34,1.27,12833.1,779.2349471,0.29191505,-7444.989476,12.73374,4.678163715,0.29191505,0.29191505,1.591047738,12833.1,1.591047738,12833.1,11.05172794
275_206_178_866_275_13507,-7.3,-6.46,-2.6,-2.34,3.86,0.84,0.26,15355.3,651.2409396,0.674872206,-9020.511952,12.53168,6.988474933,0.037210581,0.674872206,1.903750094,15355.3,2.60097642,20979,16.36052648
275_206_104_866_47_13502,-6.65,-5.02,-2.75,-2.32,2.27,1.63,0.43,3652.2,2738.07568,0.161342722,-6928.47202,5.01804,5.686936731,0.161342722,0.229862864,0.452799756,3652.2,1.80998402,14599,17.92975838
278_206_178_47_230_13507,-6.6,-4.96,-2.68,-2.06,2.28,1.64,0.62,5451.3,1834.424816,1.352293831,-4006.527292,5.66695,5.963644334,0.004930858,1.352293831,0.675852174,5451.3,2.033197612,16399.4,18.35333475
160_206_47_206_160_13031,-6.67,-5.46,-1.99,-1.73,3.47,1.21,0.26,13998.5,714.3622531,1.374003698,-4778.991479,11.90061,5.200177774,1.374003698,1.374003698,1.73553403,13998.5,1.73553403,13998.5,15.4723913
47_206_796_566_275_01243,-6.6,-5.93,-2.57,-1.91,3.36,0.67,0.66,16393.4,610.001586,0.710915981,-7058.968184,8.72867,7.178385077,0.710915981,1.886607264,2.032453732,16393.4,2.352322132,18973.4,15.89868275
225_117_161_47_275_13507,-6.49,-6.15,-3.12,-1.77,3.03,0.34,1.35,10104.7,989.6384851,0.7984008,-7688.254263,11.77137,5.480559152,0.7984008,0.7984008,1.252780706,10104.7,1.252780706,10104.7,12.15662645
275_47_116_482_47_10320,-5.89,-5.76,-2.86,-1.68,2.9,0.13,1.18,10391.6,962.3157165,1.173321204,-8430.740077,8.09622,6.898153632,1.173321204,2.119073936,1.288350568,10391.6,2.387966382,19260.9,13.21510405
145_206_178_47_278_13507,-6.84,-5.79,-2.59,-1.54,3.2,1.05,1.05,12076,828.0887711,1.554700283,-4435.905202,18.50816,5.302710633,1.554700283,1.554700283,1.49718248,12076,1.49718248,12076,14.93277904
275_117_178_47_184_13507,-7.08,-5.4,-2.89,-1.83,2.51,1.68,1.06,10056.7,994.3619676,1.02138721,-7035.357796,11.48706,5.652221859,0.002119453,1.02138721,1.246829666,10056.7,1.949002794,15720.3,18.094706
275_206_222_866_269_13507,-7.43,-6.15,-3.46,-2.63,2.69,1.28,0.83,6767.4,1477.67237,0.565597663,-6917.574381,4.62781,6.531982695,0.565597663,0.729538205,0.839022252,6767.4,2.114131756,17052.2,17.60413667
101_206_866_206_101_13031,-6.87,-5.7,-2.43,-1.39,3.27,1.17,1.04,8460.6,1181.949271,0.228169799,-4223.003283,3.28856,4.21099836,0.228169799,0.228169799,1.048945188,8460.6,1.048945188,8460.6,13.94009124
63_206_178_47_269_13507,-7.17,-5.81,-2.62,-1.33,3.19,1.36,1.29,11624.7,860.2372534,1.296503604,-4412.695528,15.65278,5.577500419,1.296503604,1.296503604,1.441230306,11624.7,1.441230306,11624.7,16.63021458
278_206_178_47_756_13502,-6.31,-4.92,-2.74,-2.29,2.18,1.39,0.45,5548.3,1802.353874,0.822870383,-3929.123541,9.59153,7.613887093,0.060177268,0.822870383,0.687878234,5548.3,1.779162592,14350.4,19.56196903
47_676_383_194_907_02416,-5.84,-5.28,-2.02,-1.51,3.26,0.56,0.51,12650.1,790.5075849,2.072736741,-4266.229355,8.39592,5.592558986,2.072736741,2.072736741,1.568359398,12650.1,1.568359398,12650.1,13.24695023
275_206_178_47_12_13507,-7.01,-5.21,-2.61,-2.11,2.6,1.8,0.5,12984.1,770.1727497,1.24168308,-6427.547066,10.94572,6.171084585,0.026271741,1.24168308,1.609768718,12984.1,2.07406142,16729,19.31977998
275_206_117_765_275_13507,-7.99,-7.32,-2.85,-2.69,4.47,0.67,0.16,18137.5,551.3439008,0.125924482,-9745.383472,7.43077,7.207810565,0.125924482,0.29668617,2.24868725,18137.5,2.619027908,21124.6,15.93920165
275_12_178_47_12_13507,-7.09,-5.31,-2.59,-1.72,2.72,1.78,0.87,12685.3,788.3140328,1.126745532,-5879.26805,6.73377,5.410855672,0.000338759,1.126745532,1.572723494,12685.3,2.048062814,16519.3,18.18784476
47_117_117_411_117_01121,-6.7,-6.06,-2.23,-1.61,3.83,0.64,0.62,16500.5,606.0422411,1.746612438,-3652.574598,8.25293,4.91830231,1.746612438,1.746612438,2.04573199,16500.5,2.04573199,16500.5,12.65889878
47_590_206_590_47_02120,-5.69,-5.39,-1.97,-1.64,3.42,0.3,0.33,14481.2,690.5505069,0.416543182,-4159.188853,4.69511,5.949604675,0.416543182,0.924357196,1.795379176,14481.2,1.995234936,16093.2,12.63230214
48_206_178_47_756_13502,-6.43,-5.06,-2.4,-1.41,2.66,1.37,0.99,5240.1,1908.360527,1.051326766,-3719.650806,6.09182,5.045302463,0.015853964,1.051326766,0.649667598,5240.1,1.91803259,15470.5,15.93992799
47_12_579_83_275_01235,-6.57,-6.11,-2.56,-1.79,3.55,0.46,0.77,17744,563.5707845,1.98828814,-7663.259259,5.53994,7.106443461,1.98828814,1.98828814,2.19990112,17744,2.19990112,17744,14.90606915
275_24_222_47_269_13507,-7.18,-6.05,-3.38,-2.47,2.67,1.13,0.91,8892.4,1124.5558,1.103397935,-7223.420138,8.35323,7.417768041,1.103397935,1.808209566,1.102479752,8892.4,2.241384828,18078.6,18.18561309
